925,

1075

1877.2,8.9363E-22,3.12832E-22
1877.4,9.12112E-22,3.2017E-22
1877.6,9.28896E-22,3.26948E-22
1877.8,9.42695E-22,3.32706E-22
1878,9.52362E-22,3.37031E-22
1878.2,9.57071E-22,3.39617E-22
1878.4,9.56551E-22,3.40354E-22
1878.6,9.51716E-22,3.39553E-22
1878.8,9.44307E-22,3.37823E-22
1879,9.34449E-22,3.35204E-22
1879.2,9.2483E-22,3.32653E-22
1879.4,9.19392E-22,3.31594E-22
1879.6,9.21495E-22,3.33253E-22
1879.8,9.33617E-22,3.38553E-22
1880,9.57111E-22,3.48013E-22
1880.2,9.90954E-22,3.61295E-22
1880.4,1.03268E-21,3.77526E-22
1880.6,1.07819E-21,3.95233E-22
1880.8,1.12248E-21,4.12581E-22
1881,1.16225E-21,4.28355E-22
1881.2,1.19603E-21,4.41999E-22
1881.4,1.22309E-21,4.53222E-22
1881.6,1.24572E-21,4.6286E-22
1881.8,1.26692E-21,4.72009E-22
1882,1.29097E-21,4.8227E-22
1882.2,1.32193E-21,4.95171E-22
1882.4,1.36268E-21,5.11814E-22
1882.6,1.41739E-21,5.33803E-22
1882.8,1.48745E-21,5.61699E-22
1883,1.56982E-21,5.94409E-22
1883.2,1.66052E-21,6.30448E-22
1883.4,1.7549E-21,6.68081E-22
1883.6,1.84905E-21,7.05825E-22
1883.8,1.93928E-21,7.42265E-22
1884,2.02342E-21,7.7656E-22
1884.2,2.10199E-21,8.08888E-22
1884.4,2.17647E-21,8.39813E-22
1884.6,2.24828E-21,8.69857E-22
1884.8,2.31969E-21,8.99905E-22
1885,2.395E-21,9.31628E-22
1885.2,2.47645E-21,9.65906E-22
1885.4,2.56745E-21,1.0041E-21
1885.6,2.67151E-21,1.04761E-21
1885.8,2.79085E-21,1.09736E-21
1886,2.92712E-21,1.15404E-21
1886.2,3.07987E-21,1.21753E-21
1886.4,3.24755E-21,1.28727E-21
1886.6,3.43294E-21,1.36442E-21
1886.8,3.63739E-21,1.44957E-21
1887,3.86037E-21,1.54257E-21
1887.2,4.10026E-21,1.64283E-21
1887.4,4.35488E-21,1.74954E-21
1887.6,4.62313E-21,1.8623E-21
1887.8,4.90194E-21,1.97992E-21
1888,5.19013E-21,2.10195E-21
1888.2,5.49071E-21,2.22966E-21
1888.4,5.80455E-21,2.36343E-21
1888.6,6.13217E-21,2.50354E-21
1888.8,6.47543E-21,2.65078E-21
1889,6.83557E-21,2.80571E-21
1889.2,7.20706E-21,2.96613E-21
1889.4,7.58623E-21,3.13056E-21
1889.6,7.96504E-21,3.2957E-21
1889.8,8.33312E-21,3.45725E-21
1890,8.67789E-21,3.60994E-21
1890.2,8.98327E-21,3.747E-21
1890.4,9.23459E-21,3.86215E-21
1890.6,9.42242E-21,3.95126E-21
1890.8,9.5404E-21,4.01146E-21
1891,9.58708E-21,4.04188E-21
1891.2,9.56502E-21,4.04338E-21
1891.4,9.48115E-21,4.01866E-21
1891.6,9.34496E-21,3.97154E-21
1891.8,9.16465E-21,3.90533E-21
1892,8.95008E-21,3.82411E-21
1892.2,8.71265E-21,3.73261E-21
1892.4,8.45883E-21,3.63357E-21
1892.6,8.19467E-21,3.52951E-21
1892.8,7.92585E-21,3.42286E-21
1893,7.65559E-21,3.31498E-21
1893.2,7.38124E-21,3.20472E-21
1893.4,7.10419E-21,3.09268E-21
1893.6,6.82318E-21,2.97828E-21
1893.8,6.53868E-21,2.86172E-21
1894,6.25158E-21,2.74337E-21
1894.2,5.96066E-21,2.62269E-21
1894.4,5.66743E-21,2.50032E-21
1894.6,5.37406E-21,2.37723E-21
1894.8,5.08328E-21,2.2546E-21
1895,4.79994E-21,2.1346E-21
1895.2,4.52901E-21,2.01949E-21
1895.4,4.27672E-21,1.91208E-21
1895.6,4.04802E-21,1.81465E-21
