Filename-->,
Mode/Unit-->,
Int.time[ms]-->,45
NrOfAverages-->,10
Smoothing-->,0
Wavelength [nm],
640.319,-39.55728745
640.459,-35.93512282
640.600,-32.58243751
640.740,-31.58656096
640.881,-27.19942612
641.021,-33.02056822
641.161,-22.33156228
641.302,-39.04213404
641.442,-31.41572413
641.582,-37.9549931
641.723,-29.72811818
641.863,-20.34384694
642.003,-43.87897438
642.144,-30.43915472
642.284,-29.88955178
642.424,-48.9146955
642.564,-31.47427582
642.705,-21.33328151
642.845,-37.28770461
642.985,-17.77715773
643.126,-31.88771071
643.266,-26.00643687
643.406,-29.37829575
643.546,-30.06611485
643.687,-26.24269671
643.827,-33.4234013
643.967,-31.78128704
644.107,-49.50000147
644.247,-23.46428012
644.388,-25.36197943
644.528,-12.43156838
644.668,-30.4818624
644.808,-20.90700612
644.948,-31.52573227
645.089,-41.00470566
645.229,-44.53683571
645.369,-14.42872357
645.509,-28.26841578
645.649,-19.82927451
645.790,-37.30815634
645.930,-18.17541432
646.070,-27.90872535
646.210,-18.87368874
646.350,-43.31286663
646.490,-33.97783026
646.630,-20.62627711
646.770,-22.94154038
646.911,-33.37954974
647.051,-20.80296788
647.191,-39.32285647
647.331,-29.10871314
647.471,-32.48255324
647.611,-26.89769492
647.751,-32.00938544
647.891,-29.37197585
648.031,-29.73742938
648.171,-13.05384898
648.311,-34.49884514
648.451,-26.13455357
648.591,-30.54095892
648.731,-34.88194737
648.872,-31.43983311
649.012,-26.45910973
649.152,-51.70299229
649.292,-38.09654469
649.432,-43.14443402
649.572,-51.87725491
649.712,-39.15384898
649.852,-42.46142287
649.992,-48.25556845
650.131,-36.15797219
650.271,-31.8725573
650.411,-26.27784247
650.551,-50.34397511
650.691,-26.6906959
650.831,-25.98481707
650.971,-28.51640839
651.111,-42.85153021
651.251,-22.11824994
651.391,-39.44155869
651.531,-22.91525864
651.671,-27.91639618
651.811,-18.6380958
651.951,-37.62684588
652.091,-26.80939764
652.230,-36.35910973
652.370,-13.26027874
652.510,-35.80712161
652.650,-20.3041181
652.790,-36.71228566
652.930,-34.74510703
653.070,-37.92813649
653.209,-31.14568142
653.349,-45.43583245
653.489,-24.92753062
653.629,-37.21869101
653.769,-59.85682196
653.909,-31.19595103
654.048,-35.35970387
654.188,-34.98071217
654.328,-21.76728949
654.468,-26.11237673
654.608,-34.40183033
654.747,-23.22397055
654.887,-44.84212183
655.027,-41.16083531
655.167,-45.2848659
655.306,-43.43111557
655.446,-27.93867678
655.586,-46.96728949
655.726,-31.32167572
655.865,-49.37958636
656.005,-41.26672682
656.145,-22.85441822
656.285,-28.58782057
656.424,-32.30938544
656.564,-42.95382456
656.704,-31.89538788
656.843,-43.5205377
656.983,-39.00881056
