Filename-->,
Mode/Unit-->,
Int.time[ms]-->,45
NrOfAverages-->,10
Smoothing-->,0
Wavelength [nm],
678.839,-39.56478367
678.978,-45.74486637
679.117,-46.32951059
679.255,-31.78569059
679.394,-27.26038179
679.533,-57.72674723
679.671,-46.82393456
679.810,-43.49747648
679.949,-45.85343723
680.087,-41.16060152
680.226,-39.20586376
680.365,-41.92395897
680.503,-34.41141491
680.642,-49.26063814
680.781,-46.90561352
680.919,-40.46502781
681.058,-49.76779118
681.197,-40.57017541
681.335,-48.21240549
681.474,-54.77617846
681.613,-31.88827038
681.751,-15.1142149
681.890,-38.46440454
682.028,-42.18452911
682.167,-28.70703793
682.306,-33.58728027
682.444,-20.41420269
682.583,-39.69589949
682.721,-45.26079731
682.860,-50.45324168
682.998,-33.25044193
683.137,-43.94527016
683.275,-43.00703793
683.414,-37.64765439
683.553,-61.94111242
683.691,-20.66342592
683.830,-44.17592163
683.968,-38.04228659
684.107,-40.60821161
684.245,-43.61141491
684.384,-33.96477146
684.522,-33.27870941
684.661,-21.94624195
684.799,-27.73745759
684.938,-17.47453995
685.076,-41.84504995
685.214,-46.77594604
685.353,-33.82911901
685.491,-31.04906025
685.630,-38.26759539
685.768,-41.05342503
685.907,-28.13812933
686.045,-34.49866285
686.183,-39.33532982
686.322,-51.22095194
686.460,-35.89586287
686.599,-27.68569059
686.737,-15.24787436
686.875,-46.55403633
687.014,-21.40263653
687.152,-26.64946356
687.291,-24.07476015
687.429,-42.42673502
687.567,-34.140453
687.706,-30.49845486
687.844,-19.07453995
687.982,-38.73673592
688.121,-31.68753662
688.259,-39.12512093
688.397,-23.85086966
688.536,-35.64687157
688.674,-41.54247017
688.812,-17.42419186
688.950,-37.67732773
689.089,-30.12893579
689.227,-29.45624943
689.365,-25.67196016
689.504,-35.46757097
689.642,-9.220750046
689.780,-23.9366993
689.918,-25.0098135
690.057,-15.39008026
690.195,-23.91975336
690.333,4.374646664
690.471,-16.80444593
690.609,-14.7618001
690.748,-14.47457657
690.886,-22.22816505
691.024,-8.271752167
691.162,3.343762779
691.300,-24.05362082
691.439,-20.83509741
691.577,-25.72258997
691.715,-38.81955805
691.853,-22.21536465
691.991,-21.470151
692.129,-23.51376252
692.268,-20.92836084
692.406,-23.34070959
692.544,-25.74924335
692.682,-34.93650351
692.820,-8.272962952
692.958,-10.660394
693.096,-12.52935119
693.234,-12.18015213
693.372,-5.635329819
693.511,-7.430952835
693.649,-13.32073174
693.787,-14.94506216
693.925,-14.8801033
694.063,-15.14605885
694.201,-13.71976557
694.339,4.076260757
694.477,-1.605399895
694.615,-17.59008026
694.753,-24.33274956
694.891,-11.56618929
695.029,-22.9111825
695.167,-1.457838631
695.305,-0.786130524
695.443,-23.31260128
695.581,-19.56199589
695.719,-17.91280832
695.857,-12.98871031
695.995,-14.6830986
696.133,-20.53374062
696.271,-25.62258997
696.409,-17.88152161
696.547,-15.37158151
696.685,-21.63369179
696.823,-12.17736435
696.961,-34.41280832
697.099,-11.87055454
697.237,-1.090116882
697.374,-28.06578622
697.512,-20.81658692
697.650,-12.84784994
697.788,-0.481313848
697.926,-3.425157547
698.064,-18.24805746
698.202,-7.457618904
698.340,-17.72419186
698.478,-4.19567976
698.615,-21.96578622
698.753,-27.48989644
698.891,-13.46758318
699.029,-10.13211455
699.167,-13.28015213
699.305,-5.385898113
699.442,-26.66598177
699.580,-14.44328938
699.718,-12.86480808
699.856,-9.717992783
699.994,-14.31398249
700.131,-21.13230963
700.269,-26.0397068
700.407,-36.40819941
700.545,-9.746235847
700.682,-29.32377586
700.820,-2.294298077
700.958,-6.704458141
701.096,-20.90121822
701.233,-16.11680689
701.371,-17.06458788
701.509,-2.074576569
701.647,-12.21236887
701.784,-25.62537775
701.922,-27.1083952
702.060,-3.608407402
702.197,-10.03233404
702.335,-19.28473711
702.473,-7.049267769
702.610,-20.76897707
702.748,-29.9886981
702.886,-12.59566755
703.023,-6.732346249
703.161,-19.37455215
703.299,-25.90123043
703.436,-8.894493389
703.574,-22.39426146
703.712,-14.10983791
703.849,-31.92816505
703.987,-19.46198368
704.124,-1.982902813
704.262,-16.26178789
704.400,-7.836515713
704.537,-15.95640812
704.675,-20.18589811
704.812,-12.09846706
704.950,-14.27633715
705.088,-13.78708472
705.225,-15.68013992
705.363,-18.41279612
705.500,-21.07176437
705.638,-16.86879373
705.775,-7.236503506
705.913,-16.19682903
706.050,-34.66758318
706.188,-20.80286846
706.325,-5.09428587
706.463,-7.175933838
706.600,-30.22512093
706.738,-16.23114815
706.875,-26.042311
707.013,-20.77153268
707.150,-6.242262173
707.288,-22.97293854
707.425,-17.18872252
707.563,-35.23550072
707.700,-27.43353262
707.837,-26.59170561
707.975,-25.46598177
708.112,-25.05481892
708.250,-23.19029999
708.387,-11.09170561
708.525,-12.05346165
708.662,-20.99407787
708.799,-25.92512093
708.937,-28.59867506
709.074,-24.01820078
709.211,-33.28454132
709.349,-24.8124177
709.486,-13.82095194
709.624,-11.0165503
709.761,-12.06298013
709.898,-14.66857376
710.036,-13.26975983
710.173,-32.59147367
710.310,-29.51976557
710.448,-20.47555506
710.585,-20.78709693
710.722,-31.91381135
710.859,-16.9095933
710.997,-23.62514534
711.134,-13.1084074
711.271,-18.84346027
711.409,-4.504006004
711.546,-12.51678247
711.683,-10.84626026
711.820,-19.25882921
711.958,-34.40126705
712.095,-19.93907132
712.232,-14.17315874
712.369,-5.425133133
712.507,-13.48712134
712.644,-11.79687786
712.781,-10.47875824
712.918,-11.6841258
713.055,-11.14627247
713.193,-20.36182451
713.330,-18.26736345
713.467,-13.79728117
713.604,-16.48871031
713.741,-2.47875824
713.878,-18.64747105
714.016,-34.28888168
714.153,-15.13788519
714.290,-14.74206686
714.427,-33.54925556
714.564,-14.39703703
714.701,-27.35206776
714.838,-18.71520524
714.975,-14.33770185
715.113,-22.55162783
715.250,-24.12217445
715.387,-17.75599284
715.524,-21.02073174
715.661,-19.3275419
715.798,-12.2140069
715.935,-14.50125484
716.072,-24.82811623
716.209,-17.30524073
716.346,1.402962971
716.483,-23.92093973
716.620,-16.0140069
716.757,-33.29286757
716.894,-9.315389061
717.031,-10.00802827
717.168,2.036610699
717.305,-19.3618001
717.442,-27.64627247
717.579,0.008709669
717.716,-15.04088049
717.853,-17.84743443
717.990,-12.2081872
718.127,-26.35204334
718.264,-15.67173996
718.401,-17.97595825
718.538,-27.61239328
718.675,-19.05341282
718.812,-28.23233404
718.949,-13.96203251
719.086,-15.67132468
719.223,-21.06598177
719.359,-18.42790847
719.496,-25.35722768
719.633,-29.9110116
719.770,-44.62235804
719.907,-5.101059294
720.044,-0.030952835
720.181,-32.51541348
720.318,-22.17572632
720.454,-15.62375755
720.591,-18.61102381
720.728,-24.30164547
720.865,-15.90261211
721.002,-19.36301064
721.139,-32.67990775
721.275,-24.69942114
721.412,-15.92212563
721.549,-4.176178455
721.686,-33.40383463
721.823,-15.58847814
721.959,-21.77453995
722.096,-25.56161699
722.233,-25.74346027
722.370,-11.82914343
722.506,-10.5896523
722.643,-17.81697779
722.780,-4.33492651
722.917,-39.57714462
723.053,-27.95640812
723.190,-22.77175217
723.327,-15.14465885
723.464,-13.84602833
723.600,-16.10426283
723.737,-14.40983791
723.874,-25.37153268
724.010,-14.05622501
724.147,-24.26616488
724.284,-25.52093973
724.420,-12.90522852
724.557,-18.40565624
724.694,-28.27874603
724.830,-35.04069738
724.967,-13.63492651
725.104,-27.39146147
725.240,-17.81097498
725.377,-17.70544872
725.514,-20.23629599
725.650,-8.593650329
725.787,-11.86857376
725.923,-10.35346165
726.060,-19.38154602
726.196,-29.31520524
726.333,-26.14787436
726.470,-10.66715569
726.606,-33.31798058
726.743,-13.38847814
726.879,-6.195459557
727.016,-14.69247646
727.152,-20.91795616
727.289,-15.97436905
727.425,-29.19308777
727.562,-12.80381021
727.698,-9.754391193
727.835,-22.48152161
727.971,-9.144634438
728.108,-12.92098856
728.244,-25.48571501
728.381,-20.61657472
728.517,-28.0366993
728.654,-42.80843182
728.790,-17.3379096
728.927,-18.77318316
729.063,-3.477315521
729.200,-16.45759449
729.336,-5.19983654
729.473,-26.74445109
729.609,-17.87315874
729.745,-11.70823603
729.882,-8.77037096
730.018,-31.77993217
730.155,-22.81656251
730.291,-29.89146147
730.427,-19.37576294
730.564,-10.7613847
730.700,-21.87551844
730.836,-31.1393157
730.973,-16.84227438
731.109,-24.88433332
731.246,-16.99527633
731.382,-21.13348379
731.518,-48.34627247
731.655,-13.44925556
731.791,-27.59125371
731.927,-21.46296182
732.063,-22.02935119
732.200,-15.2295228
732.336,-31.21540127
732.472,-12.32078056
732.609,-14.76714349
732.745,-24.37593384
732.881,-7.577120209
733.017,-17.4815094
733.154,-12.9815094
733.290,0.090577841
733.426,-42.62673502
733.562,-3.716379166
733.699,-20.89982433
733.835,-29.74903584
733.971,-7.003846836
734.107,-18.67313433
734.243,5.090418911
734.380,-23.02653923
734.516,-21.02515755
734.652,-19.55738673
734.788,-30.3671679
734.924,-2.54765439
735.061,-23.67315874
735.197,-14.55044193
735.333,-38.15182362
735.469,-16.82073174
735.605,-9.275762939
735.741,-25.77155709
735.877,-22.20245318
736.013,-35.42651482
736.150,-23.27318316
736.286,-24.824962
736.422,-27.23510962
736.558,-14.71519303
736.694,-19.5333251
736.830,-28.18946884
736.966,-22.34623585
737.102,-4.412173319
737.238,-7.914948654
737.374,-17.37714462
737.510,-12.72354369
737.646,-16.57433243
737.782,-12.81936226
737.918,-33.97851386
738.054,-21.51240549
738.190,-35.09545956
738.326,-27.44347248
738.462,-12.2569833
738.598,-18.30240436
738.734,-10.63628378
738.870,-15.77834272
739.006,-1.541883516
739.142,-34.94923115
739.278,-9.799653196
739.414,-20.16019869
739.550,-21.01637917
739.686,-26.15045414
739.822,-30.43908353
739.958,-27.7098135
740.094,-16.34607716
740.230,-19.54484196
740.366,-26.74623585
740.502,-33.40961771
740.638,-31.21657472
740.773,-8.917760849
740.909,-14.65444002
741.045,-26.48687696
741.181,-6.205399895
741.317,-20.83890018
741.453,-17.7782939
741.589,4.097583437
741.725,-14.06280301
741.860,-36.11520524
741.996,-12.2782939
742.132,-8.309593296
742.268,-19.63788519
742.404,-20.07433243
742.539,-20.34070959
742.675,-20.20962992
742.811,-6.123727036
742.947,-3.562998438
743.083,-25.12532892
743.218,-19.82914343
743.354,-11.93189459
743.490,-14.87133689
743.626,-20.43210235
743.761,-16.17413688
743.897,-11.09527633
744.033,-11.72913122
744.169,-14.28109376
744.304,-18.04369268
744.440,-25.87414908
744.576,-17.3841136
744.711,-38.82655144
744.847,-18.73947487
744.983,-36.69962878
745.118,-25.11080384
745.254,-37.29427366
745.390,-17.43767743
745.525,-29.62816505
745.661,-23.23092842
745.797,-33.86595736
745.932,-20.20263653
746.068,-26.12913122
746.204,-39.10522852
746.339,-18.4305007
746.475,-22.04504995
746.611,-4.106805754
746.746,-5.862008095
746.882,-29.67155709
747.017,-3.125169754
747.153,-20.02192996
747.288,-24.23792181
747.424,-15.16718011
747.560,-19.56137249
747.695,-19.740453
747.831,-16.66996765
747.966,-24.32651482
748.102,-6.027505279
748.237,-26.07252308
748.373,-15.74066076
748.508,-23.14464664
748.644,-21.21776085
748.779,-10.10381021
748.915,-24.02773733
749.050,-22.31238108
749.186,-7.506830168
749.321,-24.26995544
749.457,-2.26993103
749.592,-7.922162247
749.728,-16.16038179
749.863,-13.17571411
749.999,-9.753229475
750.134,-27.99275665
750.269,-13.5904489
750.405,-27.58808012
750.540,-10.28572354
750.676,-27.68337917
750.811,-30.88103528
750.946,-11.67869091
751.082,-25.57638316
751.217,-7.174014378
751.353,-30.7716578
751.488,-14.66932564
751.623,-2.066956854
751.759,-20.96461248
751.894,-19.26228032
752.029,-7.859923744
752.165,-17.357616
752.300,-28.155235
752.435,-12.35292749
752.571,-16.25057092
752.706,-46.34825096
752.841,-11.04586997
752.977,-17.3435256
753.112,-27.94119344
753.247,-2.038873482
753.382,-21.43652911
753.518,-23.03413591
753.653,-21.23182817
753.788,-33.0294838
753.924,-25.1271028
754.059,-11.22477064
754.194,-25.22243872
754.329,-4.220106554
754.464,-33.01777439
754.600,-21.01543002
754.735,-27.31303682
754.870,-19.71072907
755.005,-20.3083725
755.140,-8.706052542
755.276,-16.00368376
755.411,-20.80133939
755.546,-22.99899502
755.681,-18.29662623
755.816,-24.99431238
755.952,-7.391962147
756.087,-7.88960557
756.222,-18.48729782
756.357,-20.78495345
756.492,-36.58259687
756.627,-21.48021588
756.762,-27.67790813
756.897,-22.37557597
757.032,-36.4732316
757.168,-15.47087502
757.303,-10.96851845
757.438,-13.26614966
757.573,-7.863854122
757.708,-27.16148534
757.843,-18.55911679
757.978,-1.356778526
758.113,-17.25445247
758.248,-23.9521203
758.383,-26.74977593
758.518,-11.14743156
758.653,-27.94508719
758.788,0.957244968
758.923,-20.04037404
759.058,-25.83806629
759.193,-19.13567309
759.328,-27.83337755
759.463,-16.13098435
759.598,-25.02866464
759.733,-15.72632027
759.868,-22.2239759
760.003,-26.02160735
760.138,-31.0192996
760.273,-23.61693082
760.408,-41.01462307
760.543,-35.8122787
760.678,-26.20993433
760.813,-29.30758996
760.947,-15.10522118
761.082,-24.70288925
761.217,-27.80052047
761.352,-33.5981883
761.487,-44.49581952
761.622,-18.79349957
761.757,-26.29113078
761.892,-31.88882303
762.026,-31.68647866
762.161,7.315890121
762.296,-22.58176551
762.431,-13.67940893
762.566,-20.87706456
762.701,-31.8747324
762.835,-6.472388029
762.970,-20.97008052
763.105,-20.46768732
763.240,-12.76535516
763.375,-32.36302299
763.509,-10.96066642
763.644,-25.55830984
763.779,-3.056002092
763.914,-5.653627205
764.048,-20.05131335
764.183,-20.64894457
764.318,-31.84661241
764.453,-18.74425583
764.587,-16.34189925
764.722,-35.63956733
764.857,-12.53725958
764.991,-23.83489079
765.126,-14.13254642
765.261,-20.03021426
765.396,-1.727833271
765.530,-29.9254889
765.665,-26.62314453
765.800,-18.52082458
765.934,-26.618468
766.069,-20.11614804
766.204,-29.41377926
766.338,-36.51147151
766.473,-13.40911493
766.607,-22.3067708
766.742,-32.00441422
766.877,-34.80209427
767.011,-46.59970107
767.146,-23.8973567
767.280,-8.895012331
767.415,-15.99266796
767.550,-22.39032359
767.684,-28.68797922
767.819,-19.48565927
767.953,-37.18329048
768.088,-26.18099494
768.222,-31.97862616
768.357,-9.976294231
768.491,-15.07392545
768.626,-13.2716177
768.760,-20.26926112
768.895,-28.16689234
769.029,-33.96454797
769.164,-10.76220384
769.298,-8.559871674
769.433,-14.3575151
769.567,-9.555195141
769.702,-17.15283856
769.836,-27.85051885
769.971,-27.54815006
770.105,-15.94583011
770.240,-26.34343691
770.374,-4.841104746
770.509,-6.138760376
770.643,-28.83641601
770.777,-15.93410826
770.912,-29.63173947
771.046,-18.92937069
771.181,-19.72707515
771.315,-19.62468195
771.449,-45.72238641
771.584,-10.51999321
771.718,-12.11769791
771.852,-12.31534133
771.987,-29.71297255
